contact_id,first_name,last_name,email,city,state,zip_code,donor_status,contact_created_date,first_gift_date,last_gift_date,total_gifts,total_number_of_gifts,average_gift,giving_vehicle,subscription_type,subscription_status,subscription_start_date,email_open_rate,last_email_click_date,event_attendance_count,wealth_score,notes,p2g_score,gift_capacity_rating,estimated_annual_donations,title,deceased,biography,business_affiliations,community_affiliations,expertise_and_interests,do_not_contact,do_not_call,email_opt_out,preferred_phone,preferred_email,hedgehog_review_subscriber,institute_status,foundation_status,lead_source,largest_gift,smallest_gift,best_gift_year,last_gift_amount
003XX00000OArxxjhR,Joshua,Moore,joshua.moore5662@example.com,Manhattan,NY,11247,new_donor,2002-07-13,2025-09-12,2025-11-07,25,4,6.25,check,none,never,,,,2,,,,,,,0,,,,,0,0,0,,,0,None,None,Hedgehog Review,20.0,20.0,2025,20.0
003XX000006xzHoN7U,Carol,Murray,carol.murray5663@example.com,Alexandria,VA,22015,active,2007-02-06,2016-01-13,2020-01-27,50,5,10.0,DAF,print,expired,2010-10-10,0.261,2022-01-29,0,1,,,,,,0,,,,,0,0,0,Mobile,Personal,1,None,None,Hedgehog Review,20.0,20.0,2018,20.0
003XX00000QxEkrtq7,Katherine,Thomas,katherine.thomas5664@example.com,Brooklyn,NY,11248,new_donor,2015-05-09,2025-09-12,2025-12-14,45,3,15.0,wire,both,expired,2004-08-01,0.073,,0,1,,6,,182.82,,0,,,,,0,0,0,,,1,None,None,Other,20.0,20.0,2025,20.0
003XX00000WhOKEemE,Michael,King,michael.king5665@example.com,Mesa,AZ,85209,new_donor,2012-09-22,2024-10-15,2025-05-26,20.0,3,6.67,online,none,never,,0.247,,0,2,,,,,EVP,0,,,,,0,1,0,,,1,None,None,Email Campaign,20.0,20.0,2025,20.0
003XX00000dwD72UrK,Gary,Kumar,gary.kumar5666@example.com,,,,prospect,1997-05-30,,,,,,,both,active,2014-11-07,0.315,2023-12-31,0,,,28,Entry-Level,,,0,,,,,0,0,0,Work,Personal,1,None,Prospect,Hedgehog Review,,,,
003XX00000ovnxOcRP,Hazel,Gonzalez,hazel.gonzalez5667@example.com,San Francisco,CA,94105,active,2010-05-25,2012-01-30,2019-01-19,45,2,22.5,check,print,expired,2010-12-29,0.098,,0,3,Prefers email contact,24,,,,0,,,,,0,0,0,Home,,1,Friend,None,Hedgehog Review,30,20.0,2019,30
003XX000003nXimkp3,Tyler,Martinez,tyler.martinez5668@example.com,,,,prospect,2010-04-10,,,,,,,none,never,,0.341,2023-06-09,0,,,,,3720.6,,0,,,Harvard Club of Washington DC; Kennedy Center Patron,,0,0,0,,Personal,0,None,Prospect,Email Campaign,,,,
003XX00000EyY3zzvD,Yuna,Roberts,yuna.roberts5669@example.com,,,,prospect,2018-07-30,,,,,,,print,expired,2015-07-18,0.156,,0,,,,,,,0,,,,,0,0,0,Home,Personal,1,None,Prospect,Event,,,,
003XX00000wvnZHLnR,Gabriel,Sanchez,gabriel.sanchez5670@example.com,Charlottesville,VA,23011,lapsed,2006-07-03,2008-04-21,2014-02-09,30,2,15.0,online,none,never,,0.156,,1,4,,,,,,0,,,,"Sociology of religion, nonprofit management",0,0,0,,,1,None,None,Event,20.0,20.0,2010,20.0
003XX000007DmtwOso,Donna,Torres,donna.torres5671@example.com,Buffalo,NY,11279,prospect,2013-02-24,,,,,,,none,never,,,,3,,Met at annual gala,,,4407.1,,0,,,,,1,1,1,,Personal,1,None,Prospect,Hedgehog Review,,,,
003XX000005pTaJ43L,Victoria,Davis,victoria.davis5672@example.com,Silver Spring,MD,20883,prospect,2012-08-27,,,,,,,digital,expired,2007-05-21,0.251,,0,4,Longtime subscriber,,,,,0,,,,,0,0,0,,,1,Friend,Prospect,Hedgehog Review,,,,
003XX00000BWybc6BK,Diana,Wang,diana.wang5673@example.com,New York,NY,11213,prospect,2020-01-02,,,,,,,digital,active,2023-05-09,0.192,,8,,,,,,Dr.,0,,,,,0,0,0,,,1,None,Prospect,Hedgehog Review,,,,
003XX00000nSF6FQhw,Melissa,Sato,melissa.sato5674@example.com,Decatur,GA,30396,prospect,2011-11-18,,,,,,,digital,expired,2024-07-28,0.478,2022-01-02,0,4,Interested in naming opportunity,35,Entry-Level,,,0,,,,,0,0,0,,,1,None,Prospect,Other,,,,
003XX00000mbYBEBHD,Nicholas,Allen,nicholas.allen5675@example.com,,,,lapsed,2019-02-20,2022-05-15,2022-08-24,30,1,30.0,stock,both,active,2017-09-28,0.224,,1,,,,,,,0,,,,,0,0,0,Work,,1,None,None,Hedgehog Review,30,30,2022,30
003XX0000036laziX5,Brenda,White,brenda.white5676@example.com,Bellevue,WA,98108,prospect,2023-11-22,,,,,,,digital,active,2008-06-18,0.512,,0,,,31,Entry-Level,,,0,,,,,0,0,0,,Work,1,None,Prospect,Email Campaign,,,,
003XX00000JIUtGxSJ,Bradley,Singh,bradley.singh5677@example.com,,,,lapsed,2009-05-30,2013-04-08,2016-11-20,200,3,66.67,check,print,active,2001-06-11,,,0,5,,,,274.87,Counsel,0,,,,,0,0,1,,,1,None,Annual Donor,Other,125,30,2013,30
003XX00000tuwg7gDz,Sophia,Lopez,sophia.lopez5678@example.com,Washington,DC,20218,lapsed,2008-09-13,2017-07-19,2020-01-12,35,5,7.0,DAF,none,never,,,,0,2,,20,,157.37,,0,,,,,0,0,0,,Work,1,None,None,Hedgehog Review,20.0,20.0,2020,20.0
003XX00000YeeSVsla,Vincent,Lopez,vincent.lopez5679@example.com,Washington,DC,20220,prospect,1998-04-22,,,,,,,print,expired,2014-08-19,0.345,,3,,Longtime subscriber,,,,,0,,,,,0,0,0,,,1,None,Prospect,Hedgehog Review,,,,
003XX00000xtUEwf55,Alice,Gupta,alice.gupta5680@example.com,,,,prospect,2012-10-18,,,,,,,digital,active,2004-01-09,0.392,,0,,Met at conference 2019,28,Entry-Level,,,0,,,,,0,0,0,Mobile,,1,None,Prospect,Email Campaign,,,,
003XX000006cHkrFgs,Debra,Sharma,debra.sharma5681@example.com,Manhattan,NY,11220,prospect,2017-03-03,,,,,,,digital,active,2005-02-12,0.448,2022-09-21,2,,,,,,,0,,,,,0,0,0,,,1,None,Prospect,Hedgehog Review,,,,
003XX00000rASz4bNr,Yuki,OBrien,yuki.obrien5682@example.com,Chevy Chase,MD,20737,lapsed,2010-04-09,2019-12-29,2021-05-18,9300,6,1550.0,stock,both,expired,2018-08-25,,,2,3,Works in philanthropic advising,,,63016.64,,0,,,,,0,0,0,,,1,None,Annual Donor,Website,2300,900,2021,2300
003XX00000Lo8ItHnS,Mark,Sato,,,,,prospect,2017-06-09,,,,,,,none,never,,0.049,,0,1,Responded to Year-End Appeal,13,,,,0,,,,,0,0,0,,Work,1,Friend,Prospect,Website,,,,
003XX00000OyYIQPAh,Laura,Scott,laura.scott5684@example.com,Charlotte,NC,27746,prospect,2019-07-04,,,,,,,none,never,,,,0,,Strong interest in cultural sociology,,,1345.32,,0,,,,,0,0,0,Home,,0,Affiliate,Prospect,Event,,,,
003XX000009bCr12xT,Lisa,Weinstein,lisa.weinstein5685@example.com,,,,prospect,2009-01-14,,,,,,,none,never,,0.179,,0,,Former colleague of board member,,,1600.91,,0,,,,,0,0,0,,,0,Friend,Prospect,Hedgehog Review,,,,
003XX00000oH0Jd68b,Lori,Hill,lori.hill5686@example.com,Media,PA,19125,lapsed,2017-07-25,2021-07-14,2023-08-16,30,1,30.0,online,none,never,,,,0,5,,18,Entry-Level,312.38,,0,,,,,0,0,1,,,1,None,None,Hedgehog Review,30,30,2022,30
003XX000009Y593DsG,Nicole,Wright,nicole.wright5687@example.com,Charlottesville,VA,22081,prospect,2013-11-08,,,,,,,print,active,2024-04-23,0.059,,2,,,,,,,0,,"Advisory Council, American Enterprise Institute",,,0,0,0,,,1,None,Prospect,Direct Mail,,,,
003XX00000CKrj8eM9,Matthew,Sato,matthew.sato5688@example.com,Charlottesville,VA,22986,prospect,2023-02-08,,,,,,,digital,expired,2000-09-19,0.072,,0,,Prefers phone contact,29,Entry-Level,4196.97,,0,,,,"Technology ethics, digital humanities",0,0,0,,,1,None,Prospect,Event,,,,
003XX000002vUzeVPV,Lauren,Burke,lauren.burke5689@example.com,,,,prospect,2017-05-31,,,,,,,none,never,,0.233,,0,,,15,,,,0,,,,"Cultural economics, arts philanthropy",0,0,0,,Work,1,None,Prospect,Event,,,,
003XX00000udsKHrQ6,Alan,Nakamura,alan.nakamura5690@example.com,Arlington,VA,23059,prospect,2019-02-08,,,,,,,none,never,,0.501,2024-02-10,0,3,,16,,3576.44,,0,,,,,0,0,0,Home,Work,1,None,Prospect,Email Campaign,,,,
003XX00000RtStjhO9,Tiffany,Walsh,tiffany.walsh5691@example.com,Alexandria,VA,23026,lapsed,2001-03-22,2018-01-28,2022-03-19,100,1,100.0,DAF,print,expired,2010-11-10,,,0,,,35,Entry-Level,,Partner,1,,,,,0,0,0,,Work,1,Friend,Annual Donor,,100,100,2022,100
003XX00000oZhNHtJN,Douglas,Jones,douglas.jones5692@example.com,,,,subscriber_only,2009-12-12,,,,,,,both,expired,2024-08-05,,,0,,,,,,,0,,,,,0,0,0,,,1,None,Prospect,Hedgehog Review,,,,
003XX00000URx9Yx4f,Samantha,Baker,samantha.baker5693@example.com,,,,prospect,2014-02-12,,,,,,,none,never,,,,0,,,,,,,0,,,,,0,0,0,Home,Personal,1,None,Prospect,Website,,,,
003XX00000wrdjSwAX,Paul,Sullivan,paul.sullivan5694@example.com,Rockville,MD,20866,lapsed,2009-10-23,2012-04-01,2014-05-06,100,3,33.33,check,both,active,2008-04-09,,,11,4,,17,,,,0,,,,,1,1,1,,Work,1,None,Annual Donor,Event,40,25,2013,35
003XX00000qEUGyaLV,Terry,Nakamura,terry.nakamura5695@example.com,,,,prospect,2009-05-03,,,,,,,print,active,2020-01-26,0.12,,3,,,30,Entry-Level,,,0,,,,,0,0,0,,,1,None,Prospect,Board Referral,,,,
003XX00000z2G4dJfn,Jordan,Harris,jordan.harris5696@example.com,Silver Spring,MD,20886,prospect,2009-04-04,,,,,,,none,never,,,,1,,,39,Entry-Level,,,0,,,,,0,0,0,Mobile,,0,None,Prospect,Email Campaign,,,,
003XX00000uV2VowC4,Richard,Jackson,richard.jackson5697@example.com,Chattanooga,TN,37235,active,2016-11-02,2020-10-22,2022-11-26,25,5,5.0,wire,print,active,2005-03-29,0.631,2024-10-19,0,3,Met at conference 2019,29,,195.28,,0,,"Partner, Sullivan & Cromwell LLP",Virginia Humanities Council; Albemarle County Historical Society,,0,0,0,,,1,Affiliate,None,Direct Mail,20.0,20.0,2021,20.0
003XX00000bj6QtjHZ,Bruce,Weinstein,bruce.weinstein5698@example.com,Somerville,MA,02438,prospect,2018-04-10,,,,,,,print,active,2011-10-11,0.4,2022-11-08,6,1,Prefers phone contact,,,,,0,,,,,0,0,0,,,1,Affiliate,Prospect,Hedgehog Review,,,,
003XX00000dKTqmHbf,Irene,Campbell,irene.campbell5699@example.com,San Francisco,CA,90039,prospect,2006-07-07,,,,,,,print,active,2000-01-27,,,0,,Known DAF holder at Fidelity Charitable,9,,551.67,Dr.,0,,,,"Cultural criticism, higher education policy",1,1,1,,,1,None,Prospect,Hedgehog Review,,,,
003XX00000dBzmDoNI,Dylan,Fitzgerald,dylan.fitzgerald5700@example.com,Asheville,NC,27577,prospect,2006-01-31,,,,,,,digital,active,2004-11-16,0.279,2022-04-14,7,,Longtime subscriber,17,Entry-Level,,,0,,,,,0,0,0,,,1,None,Prospect,Event,,,,
003XX00000Pe6RJkJX,Amara,Kelly,amara.kelly5701@example.com,Charlottesville,VA,22921,active,2006-09-29,2013-08-20,2015-03-03,350,4,87.5,check,print,active,2021-05-06,0.281,2024-04-11,3,3,,,,,,0,,,Rotary Club of Charlottesville; UVA Alumni Association,,0,0,0,Home,,1,None,Annual Donor,Event,100,50,2014,100
003XX00000G28XIQXH,Julia,Sharma,julia.sharma5702@example.com,Arlington,VA,22035,lapsed,2020-08-12,2021-02-15,2021-09-21,75,3,25.0,stock,none,never,,0.53,2023-01-03,0,4,,,,663.5,,0,,,Rotary Club of Charlottesville; UVA Alumni Association,,0,0,0,Mobile,,1,None,None,Email Campaign,35,20.0,2021,25
003XX00000MWz62Y9w,Nicole,Roberts,nicole.roberts5703@example.com,Washington,DC,20362,active,2016-07-17,2019-10-05,2023-10-18,100,4,25.0,check,none,never,,,,0,,,,,415.53,,0,,,,,0,0,0,,Personal,0,None,Annual Donor,Event,40,20.0,2023,40
003XX00000IoD9RNyT,Heather,McCarthy,heather.mccarthy5704@example.com,Boca Raton,FL,33173,new_donor,2017-07-14,2025-06-29,2025-11-12,30,2,15.0,check,none,never,,0.531,2024-03-14,3,1,,,,1197.49,CEO,0,Professor of American history; consulting editor for The Hedgehog Review.,,,,0,0,0,,,0,None,None,Hedgehog Review,20.0,20.0,2025,20.0
003XX00000Oagrj93n,Carol,Yamamoto,carol.yamamoto5705@example.com,Olympia,WA,98216,prospect,2000-11-19,,,,,,,both,active,2014-01-14,0.096,,0,,,,,4112.12,,0,,,,,0,0,0,Home,,1,None,Prospect,Direct Mail,,,,
003XX00000UGfqjItZ,Anthony,Wright,anthony.wright5706@example.com,Alexandria,VA,22081,lapsed,2016-03-15,2017-12-09,2019-06-18,600,6,100.0,check,both,active,2008-02-24,0.223,,0,,,43,Entry-Level,,,0,Retired diplomat; supporter of cultural exchange programs and international scholarship.,"Advisory Board, Virginia Foundation for the Humanities",,"Philanthropy law, estate planning",0,1,0,,Personal,1,None,Annual Donor,Hedgehog Review,200,20.0,2019,75
003XX000004bMSu4Er,Andrea,Taylor,andrea.taylor5707@example.com,New York,NY,10077,lapsed,2016-09-02,2017-02-14,2022-02-17,14000,22,636.36,stock,none,never,,0.363,2024-11-20,0,8,,,,31569.97,,0,Professor of English at UVA; longtime supporter of humanities scholarship.,,,,0,0,0,,,0,None,Major Donor,Hedgehog Review,1300,250,2018,300
003XX00000gYXLtYs0,Shirley,Martin,shirley.martin5708@example.com,Berkeley,CA,90009,prospect,2008-05-17,,,,,,,none,never,,0.185,,6,,,27,Entry-Level,3837.33,Director,0,,"Board of Trustees, Shenandoah Valley Bach Festival",,,0,0,0,,Personal,0,None,Prospect,Hedgehog Review,,,,
003XX000007bQp6U1A,Paul,Yamamoto,paul.yamamoto5709@example.com,Wilmette,IL,60792,lapsed,2009-11-08,2012-05-27,2023-12-01,25,1,25.0,online,none,never,,,,2,3,,,,,,1,,,,,0,0,0,Home,Personal,1,None,None,Board Referral,25,25,2018,25
003XX00000YHzfkbBL,Billy,King,billy.king5710@example.com,Manhattan,NY,10095,lapsed,2017-02-22,2021-07-25,2022-09-20,25,5,5.0,check,digital,expired,2019-07-19,,,3,,,,,100.0,,0,,,,,0,0,0,,,1,None,None,Hedgehog Review,20.0,20.0,2021,20.0
003XX00000XtqBWWwk,Aaron,King,aaron.king5711@example.com,Bronx,NY,10177,new_donor,2014-05-02,2026-02-02,2026-02-20,25,4,6.25,check,none,never,,0.242,,0,,,31,Entry-Level,,,0,Emeritus professor of sociology at Georgetown; founding donor to the Institute.,,,,0,0,0,,,1,None,None,Board Referral,20.0,20.0,2026,20.0
003XX0000029Kezz2R,Danielle,Wang,danielle.wang5712@example.com,Alexandria,VA,23050,prospect,2012-11-21,,,,,,,digital,expired,2010-11-25,0.441,,0,,Legacy Society prospect,,,978.34,,0,Retired attorney; served on Foundation board 2010-2018.,,,"American intellectual history, political philosophy",0,0,0,,Personal,1,None,Prospect,Direct Mail,,,,
003XX00000DqjVgWUs,Lisa,Gupta,lisa.gupta5713@example.com,,,,lapsed,2010-01-11,2019-11-23,2020-12-18,75,4,18.75,check,none,never,,,,9,,,,,248.98,,0,,,,"Philanthropy law, estate planning",1,1,1,,,0,None,None,Hedgehog Review,30,20.0,2019,20.0
003XX00000pdBlNusc,Roy,Nguyen,roy.nguyen5714@example.com,New York,NY,11227,prospect,2016-08-29,,,,,,,none,never,,0.177,,1,,Potential major gift prospect,6,,406.89,,0,,,,,0,0,0,Mobile,,1,None,Prospect,Board Referral,,,,
003XX00000pboXxZwT,Jesse,Baker,,Buffalo,NY,10199,prospect,2005-06-25,,,,,,,both,expired,2002-07-11,,,2,,,,,,VP,0,,,,,0,0,0,,,1,Friend,Prospect,Hedgehog Review,,,,
003XX00000BbuPqK6f,Denise,Burke,denise.burke5716@example.com,Cincinnati,OH,43286,lapsed,2015-01-19,2019-08-19,2022-01-05,650,10,65.0,online,none,never,,,,0,6,,,,,,0,,,,,1,1,1,Mobile,,0,None,Annual Donor,Website,150,20.0,2020,25
003XX00000v19qHs6H,Crystal,Shapiro,crystal.shapiro5717@example.com,Wilmette,IL,60697,lapsed,2020-01-12,2020-06-13,2021-07-23,20.0,4,5.0,check,both,expired,2014-09-16,0.143,,0,,,,,100.0,,0,,"Director, Monticello Foundation",,,0,0,0,,Work,1,None,None,Hedgehog Review,20.0,20.0,2020,20.0
003XX0000025sJ67E1,Barbara,Taylor,barbara.taylor5718@example.com,Chevy Chase,MD,20886,prospect,2011-01-31,,,,,,,none,never,,0.372,2024-10-17,12,3,Interested in planned giving,,,,,0,,,,,0,0,0,,,0,None,Prospect,Hedgehog Review,,,,
003XX00000KA58lYRQ,Aisha,Perez,aisha.perez5719@example.com,Berkeley,CA,90074,prospect,2022-07-24,,,,,,,both,active,2020-01-22,0.021,,0,,,34,Entry-Level,,Emeritus Professor,0,,"Director, Monticello Foundation",,,0,0,0,,,1,None,Prospect,Direct Mail,,,,
003XX00000tgFac2yq,Amber,Williams,amber.williams5720@example.com,Manhattan,NY,10171,prospect,2023-07-11,,,,,,,print,active,2009-12-04,0.147,,2,2,Longtime subscriber,,,,,0,,,,,0,0,0,,Work,1,Friend,Prospect,Hedgehog Review,,,,
003XX00000gBbTKP81,Julie,OBrien,julie.obrien5721@example.com,Washington,DC,20256,active,2017-11-21,2019-02-15,2025-06-26,30,5,6.0,check,none,never,,,,2,,,,,,,0,,,UVA Darden School Foundation Board; Charlottesville Area Chamber of Commerce,,0,0,0,,,1,None,None,Direct Mail,20.0,20.0,2020,20.0
003XX00000O67QY67w,Albert,Young,albert.young5722@example.com,Somerville,MA,02142,prospect,2008-03-18,,,,,,,none,never,,,,0,,,31,Entry-Level,,,0,,,,,0,0,1,,,0,None,Prospect,Hedgehog Review,,,,
003XX00000WIOXnx7I,Kelly,Clark,kelly.clark5723@example.com,Bellevue,WA,98255,prospect,2012-11-27,,,,,,,print,expired,2008-08-02,0.34,2022-09-12,2,,Attended homecoming reception,,,,,0,,,,,0,0,0,,Personal,1,None,Prospect,Email Campaign,,,,
003XX00000fX8mUEcS,Jonathan,Moore,jonathan.moore5724@example.com,San Antonio,TX,77029,active,2011-10-16,2019-08-09,2020-10-09,50,3,16.67,check,none,never,,,,2,,Connected through local arts community,23,Entry-Level,260.59,,0,,,,"Philanthropy law, estate planning",0,0,1,,,1,Friend,None,Email Campaign,25,20.0,2020,25
003XX00000wBXuD7vI,Karen,Smith,karen.smith5725@example.com,,,,prospect,2005-10-23,,,,,,,both,active,2011-05-04,0.106,,3,,,,,1363.13,,0,,,,,0,0,0,Mobile,,1,Friend,Prospect,Event,,,,
003XX00000isnxrJ2c,Sara,Thompson,sara.thompson5726@example.com,Bronx,NY,10043,prospect,2005-12-14,,,,,,,none,never,,0.136,,0,5,Works in philanthropic advising,29,Entry-Level,,,0,,,,,0,0,0,,,1,None,Prospect,Event,,,,
003XX00000bsuYfx7H,Lena,Lee,lena.lee5727@example.com,Buffalo,NY,10110,new_donor,2006-05-17,2025-10-05,2026-01-20,75,1,75.0,check,none,never,,,,0,4,,,,2381.85,Dean,0,Professor of American history; consulting editor for The Hedgehog Review.,,,,0,0,0,Home,,0,None,None,Hedgehog Review,75,75,2026,75
003XX00000LI4HVmKB,Anna,Allen,anna.allen5728@example.com,Tampa,FL,33780,prospect,2012-01-26,,,,,,,both,active,2008-01-31,0.358,2025-07-06,0,3,Board member referral,,,3495.3,CEO,0,,,,,0,0,0,Work,,1,None,Prospect,Hedgehog Review,,,,
003XX00000RVwb4xWv,Rajesh,Zhang,rajesh.zhang5729@example.com,Brookline,MA,02145,prospect,2003-01-12,,,,,,,both,active,2004-01-29,0.266,2024-09-01,0,,Subscriber since inception,,,1899.11,,0,Investor and arts patron; serves on boards of several cultural institutions.,,,,0,0,0,,,1,Friend,Prospect,Board Referral,,,,
003XX000009WhEvcE0,Amanda,Tanaka,,Manhattan,NY,10182,prospect,2000-02-19,,,,,,,print,active,2015-03-31,0.342,,1,2,,,,,,0,,,,,0,0,0,Home,,1,None,Prospect,Direct Mail,,,,
003XX00000mtnpyLk3,Edward,Flores,edward.flores5731@example.com,Fort Worth,TX,78722,prospect,2007-08-24,,,,,,,none,never,,0.259,2022-06-13,2,,,,,,VP,0,,,,,0,0,0,Work,,1,None,Prospect,Hedgehog Review,,,,
003XX00000f43aWA9S,Denise,Burke,,,,,lapsed,2010-09-06,2012-03-13,2024-12-26,800,13,61.54,check,none,never,,0.551,2023-12-13,0,4,,20,,,,0,,"Advisory Board, Virginia Foundation for the Humanities",,,0,0,0,,Personal,0,Friend,Annual Donor,Direct Mail,125,35,2015,35
003XX00000xSK7ltuT,Donald,Weinstein,donald.weinstein5733@example.com,,,,active,2008-04-14,2010-04-30,2011-12-17,45,3,15.0,check,both,expired,2011-08-11,0.23,,1,,,,,,,0,Emeritus professor of sociology at Georgetown; founding donor to the Institute.,,,,0,0,0,,Work,1,None,None,Hedgehog Review,25,20.0,2010,25
003XX00000YvOp2hm8,Kenneth,Davis,kenneth.davis5734@example.com,Washington,DC,20011,active,2005-07-25,2021-08-31,2024-06-05,40,3,13.33,stock,none,never,,,,3,,,27,Entry-Level,328.32,,0,,,Virginia Humanities Council; Albemarle County Historical Society,"Sociology of religion, nonprofit management",0,0,0,,Work,0,None,None,Direct Mail,20.0,20.0,2023,20.0
003XX00000KTAhQVK3,Rachel,Jones,rachel.jones5735@example.com,Pittsburgh,PA,19300,prospect,2011-10-19,,,,,,,none,never,,0.132,,7,,Legacy Society prospect,,,,,0,,,,"American intellectual history, political philosophy",0,0,0,,Personal,0,None,Prospect,Hedgehog Review,,,,
003XX00000R5zhoTyC,George,Harris,george.harris5736@example.com,Evanston,IL,60813,prospect,2008-07-28,,,,,,,both,expired,2002-01-09,,,3,,Attended homecoming reception,,,,,1,,,,,0,0,0,,,1,Affiliate,Prospect,Direct Mail,,,,
003XX00000fOdAYkrn,Frances,Martin,frances.martin5737@example.com,,,,new_donor,2014-06-30,2025-09-21,2026-02-04,75,2,37.5,check,both,active,2020-02-10,0.084,,3,4,,20,,,,0,,,,,0,0,0,,Personal,1,None,None,Website,50,25,2025,25
003XX0000058Mw8E6X,Joyce,Garcia,joyce.garcia5738@example.com,,,,prospect,2005-09-18,,,,,,,none,never,,0.485,,0,3,,,,1783.5,,0,Former partner at Sullivan & Cromwell; active in arts and cultural philanthropy.,,,,0,0,0,,,0,None,Prospect,Board Referral,,,,
003XX000004CYhqVCB,Jack,Nguyen,jack.nguyen5739@example.com,Aspen,CO,80230,prospect,2006-09-18,,,,,,,digital,expired,2010-05-18,,,0,5,,21,Entry-Level,,,0,,,,,0,0,0,,Personal,1,None,Prospect,Other,,,,
003XX000005lyuecO5,Paul,King,paul.king5740@example.com,Washington,DC,20049,prospect,2011-06-13,,,,,,,both,expired,2009-06-26,0.159,,10,,Longtime subscriber,,,,Judge,0,,,,,0,0,0,,,1,None,Prospect,Website,,,,
003XX000002nQBgB1l,Wayne,Shapiro,wayne.shapiro5741@example.com,Silver Spring,MD,20840,prospect,2017-12-24,,,,,,,digital,expired,2012-03-12,0.426,2026-02-16,9,,,1,,,,0,Retired hospital administrator; supporter of humanities education in medical training.,,,,0,0,0,,,1,None,Prospect,Hedgehog Review,,,,
003XX00000ccvlK7tB,Brenda,Thompson,brenda.thompson5742@example.com,Manhattan,NY,10029,prospect,2015-08-12,,,,,,,digital,active,2014-10-17,0.251,,8,,Known DAF holder at Fidelity Charitable,,,,,0,,,,,0,0,0,,,1,None,Prospect,Email Campaign,,,,
003XX00000Y9BJeGX2,Helen,Lopez,helen.lopez5743@example.com,New York,NY,11296,lapsed,2002-09-16,2014-01-08,2021-04-24,75,3,25.0,check,print,active,2017-09-26,0.237,,3,,,,,,,0,,,,,0,0,0,,,1,None,None,Hedgehog Review,50,20.0,2021,20.0
003XX00000cV2li7cK,Lawrence,Kim,lawrence.kim5744@example.com,,,,prospect,2008-10-01,,,,,,,digital,expired,2020-06-08,,,3,,,,,,,0,,,,,0,1,0,,,1,None,Prospect,Hedgehog Review,,,,
003XX00000HixHZp0E,Henry,Murray,henry.murray5745@example.com,,,,prospect,2008-04-07,,,,,,,digital,active,2001-11-25,0.22,,2,1,Connected through local arts community,20,,,,0,,,,"Cultural economics, arts philanthropy",0,0,0,,Personal,1,None,Prospect,Other,,,,
003XX000004fKaEjjS,Emily,Chen,emily.chen5746@example.com,Buffalo,NY,11265,prospect,2019-08-19,,,,,,,both,expired,2019-02-24,0.342,,0,,Interested in naming opportunity,,,,,0,,,,,0,0,0,,,1,None,Prospect,Email Campaign,,,,
003XX000004taPdP76,Deborah,Harris,deborah.harris5747@example.com,Decatur,GA,30418,lapsed,2010-09-24,2022-03-15,2023-04-17,75,1,75.0,online,none,never,,0.377,2025-02-10,2,2,Subscriber since inception,14,,,CFO,0,,,,,0,0,0,,,0,None,None,Other,75,75,2022,75
003XX00000GXpTLa5U,Willie,Carter,willie.carter5748@example.com,,,,lapsed,2016-03-27,2022-03-29,2022-07-16,100,2,50.0,DAF,none,never,,,,0,3,,,,,,0,,,,,0,0,0,Mobile,,0,None,Annual Donor,Other,75,35,2022,75
003XX00000hdBwgohQ,Evelyn,Lee,evelyn.lee5749@example.com,Bronx,NY,10016,prospect,2011-06-24,,,,,,,none,never,,0.287,2022-08-17,0,,,9,,,,0,Technology entrepreneur; passionate about the role of the humanities in civic life.,,,,0,0,0,Work,,0,None,Prospect,Hedgehog Review,,,,
003XX00000JIzm32aB,Catherine,Okafor,catherine.okafor5750@example.com,Fort Lauderdale,FL,33210,prospect,2017-03-04,,,,,,,none,never,,0.293,2024-10-03,11,,,,,1939.41,,0,,,,"Sociology of religion, nonprofit management",0,0,0,,,1,None,Prospect,Email Campaign,,,,
003XX00000RD5htZOF,Patrick,Mensah,patrick.mensah5751@example.com,,,,lapsed,2020-09-04,2021-05-20,2021-06-17,50,5,10.0,check,both,active,2019-03-29,0.197,,9,1,Potential major gift prospect,,,,,0,Dean emerita of arts and sciences at the University of Virginia.,,,,0,0,0,,Work,1,None,None,Board Referral,20.0,20.0,2021,20.0
